 397584371,"00001M13:16:53.832","00001 13:50:11",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.20,   0.01,   0.03,   0.86,   0.01,   0.21,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.50,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.68,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584372,"00001M13:16:54.806","00001 13:50:12",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.21,   0.01,   0.03,   0.87,   0.02,   0.21,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.58,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.69,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584373,"00001M13:16:55.779","00001 13:50:13",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.20,   0.01,   0.03,   0.87,   0.01,   0.21,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.50,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.73,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584374,"00001M13:16:56.752","00001 13:50:14",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.21,   0.01,   0.03,   0.87,   0.01,   0.21,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.58,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.72,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584375,"00001M13:16:57.725","00001 13:50:15",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.21,   0.01,   0.03,   0.88,   0.01,   0.21,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.44,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.74,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584376,"00001M13:16:58.699","00001 13:50:16",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.21,   0.01,   0.03,   0.87,   0.02,   0.21,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.50,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.75,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584377,"00001M13:16:59.672","00001 13:50:17",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.21,   0.01,   0.03,   0.87,   0.02,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.52,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.76,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584378,"00001M13:17:00.645","00001 13:50:18",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.20,   0.01,   0.03,   0.86,   0.01,   0.21,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.50,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.76,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584379,"00001M13:17:01.619","00001 13:50:19",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.20,   0.01,   0.03,   0.86,   0.01,   0.21,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.49,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.78,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584380,"00001M13:17:02.592","00001 13:50:20",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.21,   0.01,   0.03,   0.86,   0.01,   0.21,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.50,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.79,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584381,"00001M13:17:03.565","00001 13:50:21",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.21,   0.01,   0.03,   0.89,   0.01,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.53,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.80,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584382,"00001M13:17:04.538","00001 13:50:21",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.20,   0.01,   0.03,   0.88,   0.01,   0.21,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.48,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.80,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584383,"00001M13:17:05.512","00001 13:50:22",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.20,   0.01,   0.03,   0.86,   0.01,   0.21,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.63,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.80,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584384,"00001M13:17:06.485","00001 13:50:23",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.21,   0.01,   0.03,   0.86,   0.01,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.47,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.81,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584385,"00001M13:17:07.458","00001 13:50:24",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.21,   0.01,   0.03,   0.88,   0.01,   0.21,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.51,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.83,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584386,"00001M13:17:08.431","00001 13:50:25",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.21,   0.01,   0.03,   0.87,   0.02,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.50,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.85,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584387,"00001M13:17:09.405","00001 13:50:26",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.20,   0.01,   0.03,   0.88,   0.01,   0.21,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.61,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.85,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584388,"00001M13:17:10.378","00001 13:50:27",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.21,   0.01,   0.03,   0.88,   0.01,   0.21,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.48,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.83,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584389,"00001M13:17:11.351","00001 13:50:28",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.20,   0.01,   0.03,   0.88,   0.01,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.47,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.87,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584390,"00001M13:17:12.324","00001 13:50:29",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.21,   0.01,   0.03,   0.87,   0.02,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.47,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.88,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584391,"00001M13:17:13.298","00001 13:50:30",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.20,   0.01,   0.03,   0.88,   0.01,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.51,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.89,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584392,"00001M13:17:14.271","00001 13:50:31",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.20,   0.01,   0.03,   0.88,   0.01,   0.21,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.56,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.88,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584393,"00001M13:17:15.244","00001 13:50:32",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"         UNK",   0.21,   0.01,   0.03,   0.89,   0.01,   0.21,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.61,"00111011",   0.00,   0.00,   0.00,   2.00,   2.00,   2.00, 264.89,"    0XXX","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584415,"00001M13:17:36.656","00001 13:50:54",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 293.45, 383.25, 483.27,   4.01,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 270.64, 274.97, 274.11,   0.14,   0.15,   0.19,"   101XX0001", 265.16, 266.71, 265.77,   0.33,   0.29,   0.50,"   101XX1111",   0.21,   0.01,   0.03,   0.92,   0.01,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.51,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584416,"00001M13:17:37.629","00001 13:50:55",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 293.50, 382.94, 482.90,   4.00,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 270.68, 275.03, 274.17,   0.14,   0.15,   0.19,"   101XX0001", 265.17, 266.72, 265.74,   0.33,   0.29,   0.50,"   101XX1111",   0.20,   0.01,   0.03,   0.90,   0.01,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.54,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584417,"00001M13:17:38.602","00001 13:50:56",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 293.53, 383.03, 482.92,   4.00,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 270.66, 275.08, 274.19,   0.14,   0.15,   0.19,"   101XX0001", 265.13, 266.64, 265.73,   0.33,   0.29,   0.50,"   101XX1111",   0.21,   0.01,   0.03,   0.91,   0.01,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.62,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584418,"00001M13:17:39.575","00001 13:50:57",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 293.48, 383.02, 483.05,   4.00,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 270.72, 275.07, 274.13,   0.14,   0.15,   0.19,"   101XX0001", 265.28, 266.69, 265.89,   0.33,   0.29,   0.50,"   101XX1111",   0.20,   0.01,   0.03,   0.89,   0.01,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.56,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584419,"00001M13:17:40.549","00001 13:50:57",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 293.60, 383.17, 483.03,   4.00,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 270.75, 275.11, 273.98,   0.14,   0.15,   0.19,"   101XX0001", 265.21, 266.64, 265.75,   0.33,   0.29,   0.50,"   101XX1111",   0.20,   0.01,   0.03,   0.91,   0.01,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.64,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584420,"00001M13:17:41.522","00001 13:50:58",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 293.42, 382.83, 482.91,   4.01,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 270.65, 275.06, 274.11,   0.14,   0.15,   0.19,"   101XX0001", 265.12, 266.66, 265.95,   0.33,   0.29,   0.50,"   101XX1111",   0.21,   0.01,   0.03,   0.91,   0.02,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.54,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584421,"00001M13:17:42.495","00001 13:50:59",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 293.66, 383.13, 483.07,   3.99,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 270.78, 275.11, 274.07,   0.14,   0.15,   0.19,"   101XX0001", 265.23, 266.71, 265.80,   0.33,   0.29,   0.50,"   101XX1111",   0.20,   0.01,   0.03,   0.90,   0.01,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.53,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584422,"00001M13:17:43.468","00001 13:51:00",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 293.62, 383.00, 482.72,   3.99,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 270.73, 275.16, 274.10,   0.14,   0.15,   0.19,"   101XX0001", 265.12, 266.74, 265.96,   0.33,   0.29,   0.50,"   101XX1111",   0.21,   0.01,   0.04,   0.90,   0.02,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.54,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584423,"00001M13:17:44.442","00001 13:51:01",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 293.68, 383.10, 482.84,   3.99,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 270.74, 275.11, 274.17,   0.14,   0.15,   0.19,"   101XX0001", 265.24, 266.72, 265.94,   0.33,   0.29,   0.50,"   101XX1111",   0.21,   0.01,   0.03,   0.89,   0.02,   0.23,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.64,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584424,"00001M13:17:45.415","00001 13:51:02",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 293.51, 382.88, 482.89,   4.00,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 270.70, 275.06, 274.11,   0.14,   0.15,   0.19,"   101XX0001", 265.18, 266.76, 265.78,   0.33,   0.29,   0.50,"   101XX1111",   0.20,   0.01,   0.03,   0.91,   0.01,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.65,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584425,"00001M13:17:46.388","00001 13:51:03",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 293.57, 382.94, 482.80,   3.99,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 270.77, 275.08, 274.20,   0.14,   0.15,   0.19,"   101XX0001", 265.20, 266.78, 265.73,   0.33,   0.29,   0.50,"   101XX1111",   0.20,   0.01,   0.02,   0.90,   0.02,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.55,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584426,"00001M13:17:47.361","00001 13:51:04",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 293.50, 382.92, 482.69,   4.00,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 270.75, 275.11, 274.24,   0.14,   0.15,   0.19,"   101XX0001", 265.36, 266.87, 265.82,   0.33,   0.29,   0.50,"   101XX1111",   0.21,   0.01,   0.04,   0.90,   0.01,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.58,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584427,"00001M13:17:48.335","00001 13:51:05",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 293.75, 383.10, 482.90,   3.98,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 270.81, 275.19, 274.18,   0.14,   0.15,   0.19,"   101XX0001", 265.23, 266.82, 265.70,   0.33,   0.29,   0.50,"   101XX1111",   0.20,   0.01,   0.03,   0.90,   0.01,   0.22,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.56,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
 397584428,"00001M13:17:49.308","00001 13:51:06",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK",       UNK,       UNK,       UNK,       UNK,       UNK,       UNK,"     UNK", 293.70, 383.28, 482.76,   3.99,    UNK,    UNK,   0.61,    UNK,    UNK,"  101111", 270.84, 275.17, 274.15,   0.14,   0.15,   0.19,"   101XX0001", 265.21, 266.71, 265.70,   0.33,   0.29,   0.50,"   101XX1111",   0.20,   0.01,   0.03,   0.90,   0.01,   0.23,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00, 274.56,"00111011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK","  ",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,"     UNK"
