 397584239,"00001M13:14:45.363","00001 13:48:02",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.36,   1.34,   1.31,  45.38,   0.57,   9.74, 274.44,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9105,   4.0710,  10.3942,   0.0000,  15.0000,  14.2651,  14.2732,   4.0758
 397584240,"00001M13:14:46.336","00001 13:48:03",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.26,   1.56,   1.06,  44.71,   0.46,   9.68, 274.40,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9105,   4.0709,  10.3942,   0.0000,  15.0000,  14.2650,  14.2731,   4.0758
 397584241,"00001M13:14:47.310","00001 13:48:04",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.11,   1.44,   1.10,  45.70,   0.46,   9.63, 274.31,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9106,   4.0709,  10.3943,   0.0000,  15.0000,  14.2651,  14.2733,   4.0757
 397584242,"00001M13:14:48.283","00001 13:48:05",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.18,   1.49,   1.43,  45.42,   0.42,   9.45, 274.40,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9105,   4.0708,  10.3943,   0.0000,  15.0000,  14.2649,  14.2732,   4.0756
 397584243,"00001M13:14:49.256","00001 13:48:06",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.40,   1.27,   1.26,  45.14,   0.46,   9.58, 274.37,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9104,   4.0708,  10.3942,   0.0000,  15.0000,  14.2651,  14.2733,   4.0755
 397584244,"00001M13:14:50.229","00001 13:48:07",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.08,   1.50,   1.30,  45.10,   0.44,   9.45, 274.42,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9104,   4.0707,  10.3943,   0.0000,  15.0000,  14.2650,  14.2733,   4.0754
 397584245,"00001M13:14:51.203","00001 13:48:08",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.35,   1.53,   1.21,  45.42,   0.52,   9.57, 274.46,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9105,   4.0707,  10.3942,   0.0000,  15.0000,  14.2651,  14.2732,   4.0754
 397584246,"00001M13:14:52.176","00001 13:48:09",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.37,   1.39,   1.38,  45.18,   0.39,   9.62, 274.31,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9104,   4.0706,  10.3942,   0.0000,  15.0000,  14.2650,  14.2732,   4.0754
 397584247,"00001M13:14:53.149","00001 13:48:10",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.38,   1.50,   1.21,  46.09,   0.49,   9.59, 274.49,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9105,   4.0706,  10.3943,   0.0000,  15.0000,  14.2651,  14.2733,   4.0753
 397584248,"00001M13:14:54.122","00001 13:48:11",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.44,   1.20,   1.15,  45.70,   0.37,   9.58, 274.32,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9105,   4.0705,  10.3943,   0.0000,  15.0000,  14.2651,  14.2734,   4.0754
 397584249,"00001M13:14:55.096","00001 13:48:12",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.59,   1.42,   1.09,  44.83,   0.43,   9.58, 274.34,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9105,   4.0705,  10.3944,   0.0000,  15.0000,  14.2650,  14.2732,   4.0752
 397584250,"00001M13:14:56.069","00001 13:48:13",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.47,   1.34,   1.11,  44.91,   0.45,   9.65, 274.37,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9105,   4.0705,  10.3943,   0.0000,  15.0000,  14.2652,  14.2734,   4.0752
 397584251,"00001M13:14:57.042","00001 13:48:14",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.32,   1.34,   1.24,  45.82,   0.37,   9.48, 274.44,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9105,   4.0705,  10.3943,   0.0000,  15.0000,  14.2651,  14.2732,   4.0752
 397584252,"00001M13:14:58.015","00001 13:48:15",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.24,   1.13,   1.25,  45.18,   0.44,   9.65, 274.33,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9105,   4.0704,  10.3943,   0.0000,  15.0000,  14.2651,  14.2733,   4.0751
 397584253,"00001M13:14:58.989","00001 13:48:16",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.07,   1.31,   1.23,  44.55,   0.39,   9.54, 274.32,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9104,   4.0703,  10.3942,   0.0000,  15.0000,  14.2650,  14.2733,   4.0751
 397584254,"00001M13:14:59.962","00001 13:48:17",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.01,   1.30,   1.12,  45.42,   0.47,   9.54, 274.33,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9105,   4.0703,  10.3942,   0.0000,  15.0000,  14.2650,  14.2731,   4.0750
 397584255,"00001M13:15:00.935","00001 13:48:18",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.20,   1.30,   1.21,  45.14,   0.42,   9.48, 274.37,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9104,   4.0702,  10.3942,   0.0000,  15.0000,  14.2650,  14.2732,   4.0749
 397584256,"00001M13:15:01.908","00001 13:48:19",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.12,   1.35,   1.18,  44.95,   0.46,   9.75, 274.42,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9105,   4.0702,  10.3943,   0.0000,  15.0000,  14.2650,  14.2733,   4.0749
 397584257,"00001M13:15:02.882","00001 13:48:20",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.28,   1.48,   1.46,  46.45,   0.39,   9.62, 274.47,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9105,   4.0702,  10.3942,   0.0000,  15.0000,  14.2650,  14.2734,   4.0749
 397584258,"00001M13:15:03.855","00001 13:48:21",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.46,   1.48,   1.15,  45.46,   0.42,   9.67, 274.44,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9104,   4.0703,  10.3944,   0.0000,  15.0000,  14.2652,  14.2734,   4.0748
 397584259,"00001M13:15:04.828","00001 13:48:22",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.09,   1.57,   1.22,  46.61,   0.47,   9.58, 274.48,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9104,   4.0701,  10.3941,   0.0000,  15.0000,  14.2650,  14.2732,   4.0748
 397584260,"00001M13:15:05.801","00001 13:48:23",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.25,   1.09,   1.12,  45.10,   0.47,   9.52, 274.44,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9103,   4.0700,  10.3941,   0.0000,  15.0000,  14.2651,  14.2732,   4.0747
 397584261,"00001M13:15:06.775","00001 13:48:24",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.20,   1.37,   1.14,  46.25,   0.38,   9.80, 274.40,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9105,   4.0700,  10.3942,   0.0000,  15.0000,  14.2650,  14.2734,   4.0747
 397584262,"00001M13:15:07.748","00001 13:48:25",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.01,   1.30,   1.27,  45.62,   0.40,   9.75, 274.41,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9104,   4.0699,  10.3942,   0.0000,  15.0000,  14.2652,  14.2732,   4.0748
 397584263,"00001M13:15:08.721","00001 13:48:26",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   5.71,   1.48,   1.22,  46.21,   0.42,   9.71, 274.40,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9103,   4.0698,  10.3942,   0.0000,  15.0000,  14.2650,  14.2731,   4.0746
 397584264,"00001M13:15:09.694","00001 13:48:27",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.20,   1.50,   1.25,  46.33,   0.45,   9.58, 274.42,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9104,   4.0698,  10.3942,   0.0000,  15.0000,  14.2650,  14.2731,   4.0746
 397584265,"00001M13:15:10.668","00001 13:48:28",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.34,   1.24,   1.24,  45.70,   0.45,   9.50, 274.37,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9103,   4.0697,  10.3942,   0.0000,  15.0000,  14.2649,  14.2731,   4.0746
 397584266,"00001M13:15:11.641","00001 13:48:29",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,     UNK,     UNK,     UNK, UNK, UNK, UNK,    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,   6.56,   1.26,   1.17,  46.69,   0.54,   9.66, 274.41,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,      UNK,   8.9104,   4.0698,  10.3941,   0.0000,  15.0000,  14.2652,  14.2734,   4.0746
