        98.0000,       858.7637,       236.6982,       235.1383,       235.4850,       257.5400
       100.0000,       858.7991,       236.5480,       235.2284,       235.9155,       257.5400
       102.0000,       858.7907,       238.6510,       235.5188,       236.1958,       257.5600
       104.0000,       858.8086,       239.9328,       235.9294,       236.6964,       257.5700
       106.0000,       858.7968,       239.7225,       235.5088,       236.2859,       257.5700
       108.0000,       858.7921,       240.7541,       236.0696,       236.4261,       257.5800
       110.0000,       858.8220,       238.5808,       235.5589,       236.3159,       257.5800
       112.0000,       858.8359,       238.3505,       235.6290,       236.1658,       257.5800
       114.0000,       858.8181,       236.7683,       235.4387,       235.9155,       257.5700
       116.0000,       858.8114,       237.9900,       235.9895,       236.7965,       257.5900
       118.0000,       858.7972,       239.4221,       236.6104,       237.7677,       257.6000
       120.0000,       858.8168,       242.4668,       237.0811,       238.0280,       257.6100
       122.0000,       858.8652,       239.7426,       236.7406,       237.7978,       257.6100
       124.0000,       858.8239,       238.9414,       236.6405,       237.1269,       257.6100
       126.0000,       858.8713,       238.7912,       236.8408,       237.5675,       257.6100
       128.0000,       858.8705,       240.6840,       237.0912,       237.5374,       257.6300
       130.0000,       858.8535,       239.6124,       236.8308,       237.6476,       257.6300
       132.0000,       858.8616,       237.7296,       236.2799,       237.2671,       257.6200
       134.0000,       858.8660,       239.7125,       236.6505,       237.6075,       257.6300
       136.0000,       858.8876,       240.6740,       237.3916,       238.3584,       257.6300
       138.0000,       858.9185,       240.4737,       236.8308,       237.9379,       257.6500
       140.0000,       858.8759,       243.4584,       237.6020,       237.9279,       257.6600
       142.0000,       858.8811,       238.0601,       236.5303,       237.4473,       257.6400
       144.0000,       858.8910,       239.6224,       237.2514,       238.3584,       257.6500
       146.0000,       858.8423,       238.7210,       236.5303,       237.4173,       257.6400
       148.0000,       858.9128,       237.4392,       236.4301,       237.0969,       257.6400
       150.0000,       858.8810,       237.5193,       236.8107,       237.3071,       257.6500
       152.0000,       858.9395,       240.4737,       237.1813,       237.7878,       257.6700
       154.0000,       858.9244,       241.8158,       236.9610,       237.7878,       257.6800
       156.0000,       858.9523,       240.8342,       236.8909,       237.4473,       257.6800
       158.0000,       858.9146,       241.4752,       237.1913,       237.7677,       257.6900
       160.0000,       858.9304,       240.1432,       236.5604,       237.1470,       257.6800
       162.0000,       858.9315,       238.7611,       236.5804,       237.0869,       257.6800
       164.0000,       858.9617,       237.5293,       235.7391,       236.2258,       257.6800
       166.0000,       858.9501,       237.8098,       236.1497,       237.1169,       257.6900
       168.0000,       858.9357,       242.2164,       237.1613,       238.7990,       257.7100
       170.0000,       858.9732,       243.8491,       238.0326,       238.9091,       257.7200
       172.0000,       858.9634,       240.3535,       236.0696,       236.3560,       257.7100
       174.0000,       858.9629,       240.2634,       235.5288,       236.3960,       257.7200
       176.0000,       858.9603,       239.1317,       235.6089,       236.7265,       257.7100
       178.0000,       859.0135,       241.5754,       236.3701,       236.4561,       257.7300
       180.0000,       858.9603,       241.1247,       236.6205,       237.0468,       257.7300
       182.0000,       858.9888,       240.5237,       235.8393,       236.7365,       257.7300
       184.0000,       858.9738,       239.9429,       235.5689,       236.3760,       257.7300
       186.0000,       858.9581,       240.2634,       235.3986,       236.2058,       257.7400
       188.0000,       859.0105,       238.1803,       235.3286,       236.0256,       257.7300
       190.0000,       858.9469,       237.7397,       235.1483,       235.9055,       257.7300
       192.0000,       858.9633,       237.3591,       235.5989,       236.0757,       257.7300
       194.0000,       858.9739,       239.6424,       235.8793,       236.5462,       257.7400
       196.0000,       859.0044,       238.7311,       235.6891,       236.4361,       257.7400
       198.0000,       858.9907,       240.7942,       236.6906,       237.3672,       257.7600
       200.0000,       859.0283,       241.2449,       236.6906,       237.3872,       257.7600
       202.0000,       859.0176,       240.8242,       236.4502,       237.2971,       257.7700
       204.0000,       859.0381,       241.4151,       236.6004,       237.2871,       257.7800
       206.0000,       859.0274,       240.2934,       236.3601,       237.2271,       257.7700
       208.0000,       859.0350,       241.1547,       236.5503,       237.4573,       257.7800
       210.0000,       859.0217,       241.2349,       236.6305,       237.6175,       257.7900
       212.0000,       859.0403,       241.4252,       236.8508,       237.8879,       257.7900
       214.0000,       858.9890,       241.3450,       236.8508,       238.0781,       257.7900
       216.0000,       859.0508,       241.2349,       237.4818,       238.2783,       257.8000
       218.0000,       859.0372,       240.9244,       236.8708,       237.7076,       257.8000
       220.0000,       859.0214,       240.5137,       236.8007,       237.4373,       257.8000
       222.0000,       859.0246,       241.5654,       237.0311,       238.3084,       257.8100
       224.0000,       859.0037,       242.6872,       237.8223,       238.4586,       257.8100
       226.0000,       859.0179,       241.5253,       236.8308,       237.7277,       257.8200
       228.0000,       859.0197,       240.0831,       235.9895,       236.5562,       257.8100
       230.0000,       858.9877,       239.8327,       236.2799,       237.0769,       257.8200
       232.0000,       859.0230,       240.8843,       236.0897,       237.1069,       257.8200
       234.0000,       859.0556,       238.1202,       235.5589,       236.3960,       257.8200
       236.0000,       859.0028,       239.6524,       235.3486,       235.9855,       257.8300
       238.0000,       859.0054,       239.1317,       234.6876,       235.4549,       257.8300
       240.0000,       859.0071,       239.5923,       235.4587,       236.2158,       257.8300
       242.0000,       859.0385,       240.0130,       235.8092,       236.3860,       257.8400
       244.0000,       859.0373,       238.4306,       236.1698,       237.0568,       257.8400
       246.0000,       859.0226,       241.5253,       236.6505,       237.2971,       257.8500
       248.0000,       859.0355,       239.5423,       235.9094,       236.9667,       257.8400
       250.0000,       859.0616,       241.0546,       236.5403,       237.1970,       257.8500
       252.0000,       859.0666,       240.0530,       236.4802,       237.3672,       257.8600
       254.0000,       859.0290,       239.1617,       235.3385,       236.0456,       257.8400
       256.0000,       859.0573,       238.4507,       235.8493,       236.2258,       257.8600
       258.0000,       859.0645,       239.1917,       235.6690,       236.0857,       257.8600
       260.0000,       859.0700,       240.7341,       236.0296,       236.4762,       257.8700
       262.0000,       859.0759,       238.7210,       235.6690,       235.6852,       257.8700
       264.0000,       859.0695,       236.7383,       235.0982,       235.6151,       257.8600
       266.0000,       859.1011,       239.7225,       235.2985,       235.5150,       257.8700
       268.0000,       859.1013,       239.2919,       235.6390,       236.2459,       257.8900
       270.0000,       859.1249,       238.8512,       235.8593,       235.9655,       257.8800
       272.0000,       859.1017,       240.3535,       235.9494,       236.5763,       257.8900
       274.0000,       859.1456,       237.3291,       235.8994,       237.0268,       257.8800
       276.0000,       859.1231,       240.7741,       236.2899,       237.0468,       257.8900
       278.0000,       859.1635,       241.1447,       236.5103,       237.0468,       257.9000
       280.0000,       859.1340,       240.3935,       236.2699,       237.3372,       257.9000
       282.0000,       859.1159,       240.4036,       236.5503,       237.4473,       257.9100
       284.0000,       859.1208,       239.4621,       236.5604,       237.0268,       257.9000
       286.0000,       859.1266,       242.6671,       236.7607,       237.4473,       257.9300
       288.0000,       859.1375,       240.1732,       236.3801,       237.2771,       257.9200
       290.0000,       859.1417,       240.9945,       236.4101,       236.9267,       257.9300
       292.0000,       859.1015,       239.5022,       235.4888,       236.0156,       257.9200
       294.0000,       859.1068,       239.6524,       235.4187,       236.5262,       257.9300
       296.0000,       859.0970,       239.6825,       235.5489,       236.5963,       257.9300
       298.0000,       859.1195,       239.1517,       235.6089,       236.6664,       257.9300
       300.0000,       859.0759,       237.4793,       235.2985,       235.7853,       257.9200
       302.0000,       859.0900,       240.8142,       236.2299,       237.0568,       257.9400
       304.0000,       859.1346,       237.6095,       235.7792,       236.7465,       257.9300
       306.0000,       859.1440,       240.3535,       236.5203,       237.0969,       257.9500
       308.0000,       859.1420,       239.2018,       236.0296,       236.8366,       257.9400
       310.0000,       859.1594,       242.4768,       237.0411,       237.5374,       257.9700
       312.0000,       859.1702,       241.4151,       236.7106,       237.5274,       257.9600
       314.0000,       859.1487,       241.3350,       237.3416,       237.9579,       257.9700
       316.0000,       859.1793,       240.3535,       236.9209,       238.0080,       257.9700
       318.0000,       859.1661,       241.1247,       237.0811,       237.9479,       257.9700
       320.0000,       859.1424,       241.5854,       237.2814,       238.1682,       257.9800
       322.0000,       859.1726,       242.4568,       237.7922,       238.4285,       257.9900
       324.0000,       859.1529,       242.0361,       236.7506,       236.9968,       257.9800
       326.0000,       859.1300,       240.2634,       236.6605,       237.7477,       257.9700
       328.0000,       859.1297,       244.2097,       237.6120,       239.3096,       258.0000
       330.0000,       859.1379,       241.1647,       236.9810,       237.1570,       258.0000
       332.0000,       859.1760,       239.8828,       235.5989,       236.4962,       257.9900
       334.0000,       859.1549,       240.1331,       236.4001,       237.0869,       258.0000
       336.0000,       859.1138,       239.9930,       236.1598,       237.3572,       258.0000
       338.0000,       859.0898,       240.7641,       236.6205,       237.9980,       258.0100
       340.0000,       859.1207,       240.6640,       236.9209,       237.9479,       258.0000
       342.0000,       859.1172,       241.0345,       237.3315,       237.3472,       258.0100
       344.0000,       859.1203,       239.2719,       236.4402,       236.9968,       258.0100
       346.0000,       859.1658,       242.9175,       237.5218,       238.0080,       258.0200
       348.0000,       859.1425,       241.2749,       236.8308,       237.4974,       258.0200
       350.0000,       859.1131,       242.1363,       237.3916,       238.0381,       258.0300
       352.0000,       859.1589,       241.6255,       237.2514,       237.3071,       258.0300
       354.0000,       859.1770,       240.2433,       236.4202,       236.8967,       258.0300
       356.0000,       859.1399,       237.6195,       234.9981,       236.0957,       258.0100
       358.0000,       859.1536,       242.3166,       236.0596,       236.8166,       258.0400
       360.0000,       859.1390,       240.3635,       235.9795,       236.8366,       258.0400
       362.0000,       859.1081,       239.3420,       236.0997,       237.0869,       258.0300
       364.0000,       859.0908,       240.4937,       235.9795,       236.3960,       258.0400
       366.0000,       859.1568,       239.9529,       235.3786,       236.1057,       258.0400
       368.0000,       859.1163,       239.7125,       235.7191,       236.3960,       258.0400
       370.0000,       859.1139,       239.8728,       235.6390,       236.3059,       258.0500
       372.0000,       859.1487,       239.4922,       235.5188,       236.3460,       258.0500
       374.0000,       859.1382,       239.9529,       236.0095,       236.9267,       258.0600
       376.0000,       859.1677,       242.1864,       236.3400,       237.1369,       258.0700
       378.0000,       859.1073,       243.0978,       236.9810,       237.4373,       258.0800
       380.0000,       859.1680,       240.5738,       236.3300,       237.0168,       258.0700
       382.0000,       859.1524,       237.9500,       235.5589,       236.0256,       258.0600
       384.0000,       859.1484,       239.6424,       236.2098,       236.8166,       258.0700
       386.0000,       859.1412,       240.9144,       236.7306,       237.2070,       258.0800
       388.0000,       859.1610,       239.4421,       236.2299,       236.6163,       258.0700
       390.0000,       859.1683,       240.1632,       236.5103,       236.5963,       258.0800
       392.0000,       859.1434,       239.4221,       235.6590,       236.2459,       258.0800
       394.0000,       859.1926,       241.6856,       235.5288,       236.2759,       258.1000
       396.0000,       859.1786,       242.2565,       235.9595,       236.2258,       258.1000
       398.0000,       859.1710,       241.1848,       236.0696,       236.8266,       258.1000
       400.0000,       859.2305,       241.4852,       236.4001,       236.9467,       258.1000
       402.0000,       859.2009,       240.8342,       236.0596,       236.6864,       258.1000
       404.0000,       859.2065,       239.1016,       236.4903,       237.1770,       258.1000
       406.0000,       859.2082,       241.6956,       237.1813,       237.0168,       258.1100
       408.0000,       859.1945,       241.4352,       236.8007,       237.3071,       258.1100
       410.0000,       859.1987,       238.4406,       236.3501,       236.4261,       258.1100
       412.0000,       859.2190,       238.0801,       236.4101,       236.4261,       258.1100
       414.0000,       859.2273,       240.0831,       236.7807,       237.0969,       258.1200
       416.0000,       859.2143,       239.9429,       236.2198,       236.8065,       258.1300
       418.0000,       859.2036,       238.1502,       235.9194,       236.1157,       258.1200
       420.0000,       859.2066,       237.9299,       235.4687,       236.1758,       258.1200
       422.0000,       859.1974,       237.5694,       235.7091,       236.5562,       258.1100
       424.0000,       859.1892,       236.8584,       235.3686,       236.0256,       258.1200
       426.0000,       859.1909,       240.3134,       236.5203,       236.8266,       258.1400
       428.0000,       859.2116,       239.2819,       236.1798,       236.2859,       258.1400
       430.0000,       859.1923,       238.3405,       235.9795,       236.6363,       258.1400
       432.0000,       859.1647,       240.7040,       236.3300,       236.9767,       258.1400
       434.0000,       859.2149,       237.6295,       235.9494,       236.5863,       258.1400
       436.0000,       859.1938,       237.5394,       235.1683,       236.0757,       258.1400
       438.0000,       859.1936,       239.9629,       235.7291,       236.6063,       258.1500
       440.0000,       859.1588,       238.4406,       235.7491,       236.4661,       258.1500
       442.0000,       859.1521,       237.9600,       235.2384,       235.7152,       258.1500
       444.0000,       859.1838,       237.2189,       235.3586,       236.0556,       258.1400
       446.0000,       859.1979,       235.9773,       235.0381,       235.4950,       258.1400
       448.0000,       859.1808,       236.6481,       235.2184,       235.5751,       258.1400
       450.0000,       859.1440,       236.8784,       235.1182,       235.5650,       258.1600
       452.0000,       859.1628,       236.8084,       235.5989,       236.1257,       258.1600
       454.0000,       859.2000,       238.5508,       235.4187,       235.6251,       258.1700
       456.0000,       859.1871,       237.9299,       235.6390,       235.9455,       258.1700
       458.0000,       859.1975,       237.9900,       235.3085,       235.9055,       258.1700
       460.0000,       859.2095,       239.0816,       235.6390,       236.1458,       258.1800
       462.0000,       859.2002,       240.2133,       235.9895,       236.8866,       258.1900
       464.0000,       859.2295,       240.7141,       236.4001,       237.0168,       258.1900
       466.0000,       859.2270,       240.1231,       235.4187,       236.3260,       258.1900
       468.0000,       859.2089,       239.5823,       235.6690,       236.5663,       258.2000
       470.0000,       859.2129,       241.5654,       236.2399,       236.5863,       258.2100
       472.0000,       859.1895,       240.3234,       235.9294,       236.8666,       258.2000
       474.0000,       859.2373,       241.5353,       236.1998,       237.0168,       258.2100
       476.0000,       859.2170,       240.7141,       235.8192,       236.6964,       258.2200
       478.0000,       859.2371,       241.1547,       236.1998,       236.7565,       258.2100
       480.0000,       859.2136,       239.1617,       235.2584,       236.5663,       258.2100
       482.0000,       859.2406,       240.1832,       235.4587,       236.5062,       258.2100
       484.0000,       859.2314,       240.0330,       235.4387,       236.4962,       258.2200
       486.0000,       859.2431,       240.1131,       235.0481,       236.1958,       258.2200
       488.0000,       859.2107,       239.8627,       235.2584,       236.6564,       258.2200
       490.0000,       859.2188,       238.8312,       235.7892,       237.0568,       258.2300
       492.0000,       859.2454,       239.5623,       236.1598,       236.8666,       258.2300
       494.0000,       859.2023,       238.8112,       235.8092,       236.9067,       258.2200
       496.0000,       859.2570,       239.1917,       235.7892,       236.8366,       258.2300
       498.0000,       859.2650,       239.0515,       236.1698,       237.1369,       258.2400
       500.0000,       859.2485,       239.3920,       236.2499,       237.2771,       258.2400
       502.0000,       859.2750,       239.9930,       236.4702,       237.5074,       258.2400
       504.0000,       859.2602,       242.7272,       236.8007,       237.4173,       258.2700
       506.0000,       859.2899,       243.5085,       237.2113,       237.4373,       258.2700
       508.0000,       859.3019,       237.6796,       236.4101,       236.5162,       258.2400
       510.0000,       859.2797,       236.6682,       235.2584,       235.7253,       258.2400
       512.0000,       859.2512,       238.0901,       235.6790,       235.8154,       258.2400
       514.0000,       859.2592,       236.8384,       235.1983,       235.6752,       258.2500
       516.0000,       859.2573,       236.7783,       234.8579,       235.7052,       258.2400
       518.0000,       859.2439,       236.9085,       234.9680,       236.0256,       258.2400
       520.0000,       859.2580,       236.0173,       235.1383,       235.9755,       258.2400
       522.0000,       859.2597,       236.2076,       235.0081,       235.6552,       258.2400
       524.0000,       859.2426,       235.7870,       234.5474,       235.1245,       258.2400
       526.0000,       859.2712,       235.5567,       234.5875,       235.1546,       258.2500
       528.0000,       859.2324,       235.8170,       234.6976,       235.3448,       258.2600
       530.0000,       859.2509,       235.5868,       234.7878,       235.4850,       258.2600
       532.0000,       859.2529,       235.8771,       235.0581,       236.1858,       258.2700
       534.0000,       859.2787,       241.0546,       236.3501,       237.0769,       258.3000
       536.0000,       859.2755,       238.0300,       235.7992,       236.5863,       258.2800
       538.0000,       859.2640,       240.3735,       235.8593,       236.4762,       258.2900
       540.0000,       859.2487,       241.2349,       236.1698,       237.1470,       258.3000
       542.0000,       859.2463,       239.7926,       235.5589,       236.6263,       258.3000
       544.0000,       859.2523,       241.3851,       236.3400,       237.3672,       258.3000
       546.0000,       859.2426,       240.1432,       236.1698,       237.4774,       258.3100
       548.0000,       859.2927,       240.8142,       237.9725,       239.2395,       258.3000
       550.0000,       859.2604,       242.8174,       239.2746,       239.8203,       258.3100
       552.0000,       859.2448,       242.8474,       238.2329,       238.9892,       258.3300
       554.0000,       859.2891,       241.0345,       237.9825,       238.6088,       258.3100
       556.0000,       859.2726,       241.0345,       238.1328,       239.0693,       258.3100
       558.0000,       859.2787,       243.0377,       238.6836,       239.1194,       258.3300
       560.0000,       859.2658,       242.1663,       237.3015,       238.1982,       258.3300
       562.0000,       859.2321,       242.7573,       237.9324,       238.1482,       258.3300
       564.0000,       859.2814,       242.7873,       237.7422,       238.2884,       258.3400
       566.0000,       859.2814,       241.5854,       237.1613,       237.6476,       258.3300
       568.0000,       859.2999,       240.3034,       236.5103,       238.1182,       258.3400
       570.0000,       859.2744,       244.0294,       238.9240,       238.7289,       258.3600
       572.0000,       859.2996,       242.2565,       237.9225,       238.7990,       258.3400
       574.0000,       859.2831,       242.3566,       237.7922,       238.2984,       258.3500
       576.0000,       859.2601,       242.3366,       237.9425,       238.7289,       258.3500
       578.0000,       859.2518,       241.7056,       237.6320,       238.4486,       258.3600
       580.0000,       859.2685,       242.4868,       238.4733,       239.0593,       258.3500
       582.0000,       859.2610,       242.9676,       239.0242,       239.7202,       258.3700
       584.0000,       859.2869,       242.9977,       239.4849,       240.0806,       258.3600
       586.0000,       859.2587,       244.1295,       239.8956,       240.1207,       258.3700
       588.0000,       859.2604,       243.1579,       239.6452,       239.8403,       258.3700
       590.0000,       859.2524,       242.9576,       238.8840,       239.0793,       258.3700
       592.0000,       859.2883,       242.1463,       238.8940,       239.2896,       258.3700
       594.0000,       859.3303,       244.6304,       238.2430,       239.1695,       258.3900
       596.0000,       859.2576,       241.7356,       239.1143,       239.4498,       258.3700
       598.0000,       859.2686,       244.0594,       238.9441,       239.0493,       258.3900
       600.0000,       859.2930,       244.1195,       239.0442,       238.9392,       258.4000
       602.0000,       859.2820,       241.8859,       237.7221,       237.7777,       258.3900
       604.0000,       859.2762,       240.7341,       236.8308,       237.8478,       258.3700
       606.0000,       859.2478,       239.5022,       237.2013,       238.2183,       258.3700
       608.0000,       859.2783,       241.3050,       238.0226,       238.8491,       258.3900
       610.0000,       859.2746,       242.6772,       238.2229,       238.6688,       258.4000
       612.0000,       859.2859,       241.0145,       237.5919,       238.2884,       258.4000
       614.0000,       859.2598,       244.7105,       238.6736,       239.3497,       258.4200
       616.0000,       859.2672,       245.6922,       239.9456,       239.7402,       258.4100
       618.0000,       859.2484,       244.9209,       240.0658,       240.1207,       258.4100
       620.0000,       859.2933,       242.0762,       238.3130,       239.2896,       258.4200
       622.0000,       859.2930,       241.2349,       238.5835,       239.0393,       258.4000
       624.0000,       859.2877,       243.5586,       239.3547,       239.8703,       258.4300
       626.0000,       859.2858,       243.5786,       239.1444,       239.7902,       258.4200
       628.0000,       859.3062,       242.8474,       239.3246,       240.4010,       258.4300
       630.0000,       859.2747,       244.1295,       239.8956,       240.3409,       258.4400
       632.0000,       859.2655,       245.0310,       240.2161,       240.9016,       258.4400
       634.0000,       859.2746,       244.1696,       240.3463,       240.5011,       258.4400
       636.0000,       859.3107,       244.2598,       239.6151,       239.9104,       258.4500
       638.0000,       859.2747,       243.4584,       239.4849,       239.7602,       258.4400
       640.0000,       859.2894,       243.0878,       239.4048,       240.0005,       258.4400
       642.0000,       859.2919,       243.2481,       239.4348,       240.1407,       258.4400
       644.0000,       859.2839,       243.1980,       239.5450,       240.1407,       258.4400
       646.0000,       859.2719,       243.0478,       238.8138,       239.2996,       258.4500
       648.0000,       859.3234,       241.7657,       237.9124,       238.6688,       258.4500
       650.0000,       859.2805,       242.5870,       238.6336,       239.6100,       258.4500
       652.0000,       859.3211,       244.4901,       240.3964,       241.0318,       258.4700
       654.0000,       859.3011,       245.5920,       240.3563,       240.3409,       258.4700
       656.0000,       859.3050,       245.3416,       240.5666,       239.8904,       258.4700
       658.0000,       859.3311,       244.1696,       240.4064,       240.4811,       258.4800
       660.0000,       859.2709,       244.6704,       240.5165,       240.5111,       258.4800
       662.0000,       859.3050,       244.8607,       241.0274,       240.8015,       258.4800
       664.0000,       859.2770,       243.3883,       239.8555,       240.4511,       258.4700
       666.0000,       859.2859,       245.2314,       241.4781,       240.7214,       258.4900
       668.0000,       859.2965,       245.4718,       241.5883,       241.6526,       258.4900
       670.0000,       859.3265,       244.9609,       241.5282,       241.7827,       258.5000
       672.0000,       859.2824,       245.0310,       241.1175,       241.5825,       258.5000
       674.0000,       859.2619,       244.8007,       241.3479,       241.8028,       258.5000
       676.0000,       859.2846,       245.9927,       241.9689,       242.0431,       258.5000
       678.0000,       859.2662,       245.6220,       241.7686,       242.0531,       258.5100
       680.0000,       859.3057,       245.8224,       241.9088,       242.0531,       258.5100
       682.0000,       859.3118,       245.7422,       241.8186,       241.9229,       258.5100
       684.0000,       859.2913,       245.5820,       241.9789,       241.9229,       258.5200
       686.0000,       859.2973,       245.6421,       242.1291,       242.1332,       258.5200
       688.0000,       859.3090,       245.2414,       241.2177,       241.9129,       258.5200
       690.0000,       859.2729,       244.4701,       241.1976,       241.3322,       258.5100
       692.0000,       859.2804,       243.9492,       239.9256,       240.4811,       258.5300
       694.0000,       859.2563,       243.5586,       239.5951,       239.8503,       258.5300
       696.0000,       859.2402,       243.1980,       238.9941,       239.7302,       258.5300
       698.0000,       859.2657,       243.6187,       239.4448,       239.7202,       258.5300
       700.0000,       859.2578,       239.6024,       237.4317,       237.8378,       258.5100
       702.0000,       859.2769,       242.6471,       238.3732,       239.1695,       258.5300
       704.0000,       859.2462,       244.0093,       238.5534,       238.9692,       258.5400
       706.0000,       859.2946,       243.6287,       238.5234,       238.7590,       258.5400
       708.0000,       859.2728,       242.1463,       238.4332,       239.0293,       258.5400
       710.0000,       859.3289,       242.9276,       238.7437,       239.0193,       258.5500
       712.0000,       859.2820,       242.3767,       237.6821,       238.9392,       258.5500
       714.0000,       859.3169,       245.9125,       239.3146,       239.6801,       258.5700
       716.0000,       859.3484,       243.2080,       238.2430,       238.5987,       258.5600
       718.0000,       859.3206,       243.1279,       239.0742,       240.3209,       258.5700
       720.0000,       859.3168,       244.2397,       240.2661,       240.0806,       258.5700
       722.0000,       859.3088,       246.4534,       240.1660,       239.3897,       258.5700
       724.0000,       859.2947,       246.5837,       241.3579,       239.9404,       258.5800
       726.0000,       859.3447,       246.6438,       242.1091,       241.4924,       258.5800
       728.0000,       859.3267,       247.5553,       240.8972,       239.7202,       258.5900
       730.0000,       859.3131,       245.3416,       239.4048,       239.2796,       258.5900
       732.0000,       859.3023,       244.6203,       239.4048,       239.3897,       258.5900
       734.0000,       859.3269,       243.7289,       238.8439,       239.3497,       258.5900
       736.0000,       859.3268,       243.1379,       238.9441,       239.6601,       258.5800
       738.0000,       859.3165,       244.8107,       238.7738,       238.9892,       258.6000
       740.0000,       859.3296,       244.3900,       238.1628,       238.4886,       258.6000
       742.0000,       859.3138,       240.7641,       237.5519,       238.1582,       258.5900
       744.0000,       859.2943,       240.3735,       237.4718,       238.0681,       258.5900
       746.0000,       859.3282,       240.0630,       236.9610,       237.4673,       258.5900
       748.0000,       859.3450,       239.6224,       237.0010,       237.5474,       258.5900
       750.0000,       859.2770,       242.5970,       237.6721,       237.5675,       258.6100
       752.0000,       859.3255,       238.8512,       237.0211,       237.6776,       258.5800
       754.0000,       859.3343,       240.7541,       237.3816,       237.8879,       258.6000
       756.0000,       859.3009,       239.6725,       236.6906,       237.5374,       258.6000
       758.0000,       859.2900,       241.9259,       236.7907,       236.7965,       258.6400
       760.0000,       859.3348,       238.1202,       235.7792,       236.2859,       258.6000
       762.0000,       859.3177,       236.2076,       235.1383,       235.8154,       258.5900
       764.0000,       859.3101,       236.2776,       235.4587,       236.2258,       258.6000
       766.0000,       859.2977,       236.7583,       235.5689,       236.3860,       258.6000
       768.0000,       859.2824,       237.0487,       235.9895,       236.7565,       258.6100
       770.0000,       859.3126,       237.4192,       236.1998,       237.2070,       258.6000
       772.0000,       859.3232,       241.2549,       236.6205,       237.8178,       258.6300
       774.0000,       859.2912,       239.2318,       236.1898,       236.9868,       258.6300
