 398294208,"00009M13:11:05.052","00009 13:45:36",    UNK,    UNK,    UNK,"     UNK", 276.07,   1.12,   0.52,"    1111", 261.65,"111XX001", 260.77,"111XX111", 260.77,"   111XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.85,   2.00,    0.00,   NULL,"     0X1","2L", 708.28,   2.70,"      11"
 398294209,"00009M13:11:06.026","00009 13:45:37",    UNK,    UNK,    UNK,"     UNK", 276.84,   1.13,   0.52,"    1111", 261.52,"111XX001", 260.81,"111XX111", 260.81,"   111XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.86,   2.00,    0.00,   NULL,"     0X1","2L", 708.30,   2.70,"      11"
 398294210,"00009M13:11:06.999","00009 13:45:38",    UNK,    UNK,    UNK,"     UNK", 275.76,   1.12,   0.52,"    1111", 261.41,"111XX001", 260.84,"111XX111", 260.84,"   111XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.85,   2.00,    0.00,   NULL,"     0X1","2L", 708.23,   2.70,"      11"
 398294211,"00009M13:11:07.972","00009 13:45:39",    UNK,    UNK,    UNK,"     UNK", 275.76,   1.12,   0.52,"    1111", 261.32,"111XX001", 260.88,"111XX111", 260.88,"   111XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.87,   2.00,    0.00,   NULL,"     0X1","2L", 708.30,   2.70,"      11"
 398294212,"00009M13:11:08.945","00009 13:45:40",    UNK,    UNK,    UNK,"     UNK", 274.97,   1.11,   0.51,"    1111", 261.23,"111XX001", 260.90,"111XX111", 260.90,"   111XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.88,   2.00,    0.00,   NULL,"     0X1","2L", 708.19,   2.70,"      11"
 398294213,"00009M13:11:09.919","00009 13:45:41",    UNK,    UNK,    UNK,"     UNK", 275.36,   1.12,   0.51,"    1111", 261.14,"111XX001", 260.93,"111XX111", 260.93,"   111XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.89,   2.00,    0.00,   NULL,"     0X1","2L", 708.25,   2.70,"      11"
 398294214,"00009M13:11:10.892","00009 13:45:42",    UNK,    UNK,    UNK,"     UNK", 276.37,   1.13,   0.52,"    1111", 261.04,"111XX001", 260.96,"111XX111", 260.96,"   111XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.89,   2.00,    0.00,   NULL,"     0X1","2L", 708.19,   2.70,"      11"
 398294215,"00009M13:11:11.865","00009 13:45:43",    UNK,    UNK,    UNK,"     UNK", 278.19,   1.15,   0.53,"    1111", 260.95,"111XX001", 260.98,"111XX111", 260.95,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.90,   2.00,    0.00,   NULL,"     0X1","2L", 708.30,   2.70,"      11"
 398294216,"00009M13:11:12.838","00009 13:45:44",    UNK,    UNK,    UNK,"     UNK", 275.08,   1.11,   0.51,"    1111", 260.84,"111XX001", 261.00,"111XX111", 260.84,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.91,   2.00,    0.00,   NULL,"     0X1","2L", 708.26,   2.70,"      11"
 398294217,"00009M13:11:13.812","00009 13:45:45",    UNK,    UNK,    UNK,"     UNK", 276.23,   1.13,   0.52,"    1111", 260.72,"111XX001", 261.02,"111XX111", 260.72,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.92,   2.00,    0.00,   NULL,"     0X1","2L", 708.22,   2.70,"      11"
 398294218,"00009M13:11:14.785","00009 13:45:46",    UNK,    UNK,    UNK,"     UNK", 276.30,   1.12,   0.52,"    1111", 260.59,"111XX001", 261.04,"111XX111", 260.59,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.92,   2.00,    0.00,   NULL,"     0X1","2L", 708.18,   2.70,"      11"
 398294219,"00009M13:11:15.758","00009 13:45:47",    UNK,    UNK,    UNK,"     UNK", 278.21,   1.15,   0.53,"    1111", 260.45,"111XX001", 261.07,"111XX111", 260.45,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.93,   2.00,   11.88,   NULL,"     0X1","2L", 708.15,   2.70,"      11"
 398294220,"00009M13:11:16.731","00009 13:45:48",    UNK,    UNK,    UNK,"     UNK", 276.05,   1.12,   0.52,"    1111", 260.29,"111XX001", 261.09,"111XX111", 260.29,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.94,   2.00,    0.00,   NULL,"     0X1","2L", 708.15,   2.70,"      11"
 398294221,"00009M13:11:17.705","00009 13:45:49",    UNK,    UNK,    UNK,"     UNK", 278.07,   1.15,   0.53,"    1111", 260.13,"111XX001", 261.11,"111XX111", 260.13,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.94,   2.00,    0.00,   NULL,"     0X1","2L", 708.14,   2.70,"      11"
 398294222,"00009M13:11:18.678","00009 13:45:50",    UNK,    UNK,    UNK,"     UNK", 276.78,   1.13,   0.52,"    1111", 259.96,"111XX001", 261.13,"111XX111", 259.96,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.95,   2.00,    0.00,   NULL,"     0X1","2L", 708.17,   2.70,"      11"
 398294223,"00009M13:11:19.651","00009 13:45:51",    UNK,    UNK,    UNK,"     UNK", 276.81,   1.13,   0.52,"    1111", 259.79,"111XX001", 261.15,"111XX111", 259.79,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.96,   2.00,    0.00,   NULL,"     0X1","2L", 708.24,   2.70,"      11"
 398294224,"00009M13:11:20.624","00009 13:45:52",    UNK,    UNK,    UNK,"     UNK", 276.67,   1.13,   0.52,"    1111", 259.64,"111XX001", 261.18,"111XX111", 259.64,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.97,   2.00,    0.00,   NULL,"     0X1","2L", 708.26,   2.70,"      11"
 398294225,"00009M13:11:21.598","00009 13:45:53",    UNK,    UNK,    UNK,"     UNK", 276.62,   1.13,   0.52,"    1111", 259.50,"111XX001", 261.19,"111XX111", 259.50,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.97,   2.00,    0.00,   NULL,"     0X1","2L", 708.24,   2.70,"      11"
 398294226,"00009M13:11:22.571","00009 13:45:54",    UNK,    UNK,    UNK,"     UNK", 276.75,   1.13,   0.52,"    1111", 259.38,"111XX001", 261.20,"111XX111", 259.38,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.99,   2.00,    0.00,   NULL,"     0X1","2L", 708.23,   2.70,"      11"
 398294227,"00009M13:11:23.544","00009 13:45:55",    UNK,    UNK,    UNK,"     UNK", 274.87,   1.11,   0.51,"    1111", 259.27,"111XX001", 261.20,"111XX111", 259.27,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 258.99,   2.00,    0.00,   NULL,"     0X1","2L", 708.19,   2.70,"      11"
 398294228,"00009M13:11:24.517","00009 13:45:56",    UNK,    UNK,    UNK,"     UNK", 278.94,   1.16,   0.53,"    1111", 259.17,"111XX001", 261.19,"111XX111", 259.17,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.01,   2.00,    0.00,   NULL,"     0X1","2L", 708.18,   2.70,"      11"
 398294229,"00009M13:11:25.491","00009 13:45:57",    UNK,    UNK,    UNK,"     UNK", 273.81,   1.10,   0.51,"    1111", 259.08,"111XX001", 261.16,"111XX111", 259.08,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.00,   2.00,    0.00,   NULL,"     0X1","2L", 708.22,   2.70,"      11"
 398294230,"00009M13:11:26.464","00009 13:45:58",    UNK,    UNK,    UNK,"     UNK", 276.17,   1.13,   0.52,"    1111", 259.00,"111XX001", 261.12,"111XX111", 259.00,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.01,   2.00,    0.00,   NULL,"     0X1","2L", 708.21,   2.70,"      11"
 398294231,"00009M13:11:27.437","00009 13:45:59",    UNK,    UNK,    UNK,"     UNK", 276.40,   1.13,   0.52,"    1111", 258.91,"111XX001", 261.07,"111XX111", 258.91,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.01,   2.00,    0.00,   NULL,"     0X1","2L", 708.29,   2.70,"      11"
 398294232,"00009M13:11:28.411","00009 13:46:00",    UNK,    UNK,    UNK,"     UNK", 276.96,   1.13,   0.52,"    1111", 258.83,"111XX001", 261.01,"111XX111", 258.83,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.02,   2.00,    0.00,   NULL,"     0X1","2L", 708.19,   2.70,"      11"
 398294233,"00009M13:11:29.384","00009 13:46:01",    UNK,    UNK,    UNK,"     UNK", 276.13,   1.12,   0.52,"    1111", 258.75,"111XX001", 260.93,"111XX111", 258.75,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.03,   2.00,    0.00,   NULL,"     0X1","2L", 708.17,   2.70,"      11"
 398294234,"00009M13:11:30.357","00009 13:46:02",    UNK,    UNK,    UNK,"     UNK", 276.10,   1.13,   0.52,"    1111", 258.67,"111XX001", 260.85,"111XX111", 258.67,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.03,   2.00,    0.00,   NULL,"     0X1","2L", 708.14,   2.70,"      11"
 398294235,"00009M13:11:31.330","00009 13:46:03",    UNK,    UNK,    UNK,"     UNK", 277.29,   1.14,   0.52,"    1111", 258.60,"111XX001", 260.76,"111XX111", 258.60,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.05,   2.00,    0.00,   NULL,"     0X1","2L", 708.17,   2.70,"      11"
 398294236,"00009M13:11:32.304","00009 13:46:04",    UNK,    UNK,    UNK,"     UNK", 274.09,   1.10,   0.51,"    1111", 258.55,"111XX001", 260.67,"111XX111", 258.55,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.04,   2.00,    0.00,   NULL,"     0X1","2L", 708.23,   2.70,"      11"
 398294237,"00009M13:11:33.277","00009 13:46:05",    UNK,    UNK,    UNK,"     UNK", 275.78,   1.12,   0.52,"    1111", 258.49,"111XX001", 260.58,"111XX111", 258.49,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.05,   2.00,    0.00,   NULL,"     0X1","2L", 708.07,   2.70,"      11"
 398294238,"00009M13:11:34.250","00009 13:46:06",    UNK,    UNK,    UNK,"     UNK", 276.52,   1.13,   0.52,"    1111", 258.45,"111XX001", 260.50,"111XX111", 258.45,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.06,   2.00,    0.00,   NULL,"     0X1","2L", 708.03,   2.70,"      11"
 398294239,"00009M13:11:35.223","00009 13:46:07",    UNK,    UNK,    UNK,"     UNK", 275.13,   1.11,   0.51,"    1111", 258.40,"111XX001", 260.41,"111XX111", 258.40,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.05,   2.00,    0.00,   NULL,"     0X1","2L", 708.16,   2.70,"      11"
 398294240,"00009M13:11:36.197","00009 13:46:08",    UNK,    UNK,    UNK,"     UNK", 273.50,   1.10,   0.51,"    1111", 258.36,"111XX001", 260.32,"111XX111", 258.36,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.07,   2.00,    0.00,   NULL,"     0X1","2L", 708.16,   2.70,"      11"
 398294241,"00009M13:11:37.170","00009 13:46:09",    UNK,    UNK,    UNK,"     UNK", 277.57,   1.14,   0.52,"    1111", 258.31,"111XX001", 260.24,"111XX111", 258.31,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.06,   2.00,    0.00,   NULL,"     0X1","2L", 708.27,   2.70,"      11"
 398294242,"00009M13:11:38.143","00009 13:46:10",    UNK,    UNK,    UNK,"     UNK", 277.79,   1.15,   0.52,"    1111", 258.26,"111XX001", 260.14,"111XX111", 258.26,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.07,   2.00,    0.00,   NULL,"     0X1","2L", 708.12,   2.70,"      11"
 398294243,"00009M13:11:39.116","00009 13:46:10",    UNK,    UNK,    UNK,"     UNK", 276.05,   1.12,   0.52,"    1111", 258.20,"111XX001", 260.04,"111XX111", 258.20,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.07,   2.00,    0.00,   NULL,"     0X1","2L", 708.12,   2.70,"      11"
 398294244,"00009M13:11:40.090","00009 13:46:11",    UNK,    UNK,    UNK,"     UNK", 278.31,   1.15,   0.53,"    1111", 258.15,"111XX001", 259.93,"111XX111", 258.15,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.08,   2.00,    0.00,   NULL,"     0X1","2L", 708.07,   2.70,"      11"
 398294245,"00009M13:11:41.063","00009 13:46:12",    UNK,    UNK,    UNK,"     UNK", 275.71,   1.12,   0.52,"    1111", 258.09,"111XX001", 259.80,"111XX111", 258.09,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.08,   2.00,    0.00,   NULL,"     0X1","2L", 708.15,   2.70,"      11"
 398294246,"00009M13:11:42.036","00009 13:46:13",    UNK,    UNK,    UNK,"     UNK", 278.26,   1.16,   0.53,"    1111", 258.03,"111XX001", 259.66,"111XX111", 258.03,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.09,   2.00,    0.00,   NULL,"     0X1","2L", 708.15,   2.70,"      11"
 398294247,"00009M13:11:43.009","00009 13:46:14",    UNK,    UNK,    UNK,"     UNK", 276.25,   1.13,   0.52,"    1111", 257.98,"111XX001", 259.51,"111XX111", 257.98,"   111XX0001",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.09,   2.00,    0.00,   NULL,"     0X1","2L", 708.18,   2.70,"      11"
 398294248,"00009M13:11:43.983","00009 13:46:15",    UNK,    UNK,    UNK,"     UNK", 275.50,   1.12,   0.52,"    1111", 257.93,"111XX001", 259.36,"111XX111", 257.93,"   111XX0011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.10,   2.00,    0.00,   NULL,"     0X1","2L", 708.14,   2.70,"      11"
 398294249,"00009M13:11:44.956","00009 13:46:16",    UNK,    UNK,    UNK,"     UNK", 277.51,   1.14,   0.52,"    1111", 257.89,"111XX001", 259.21,"111XX111", 257.89,"   111XX0011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.09,   2.00,    0.00,   NULL,"     0X1","2L", 708.21,   2.70,"      11"
 398294250,"00009M13:11:45.929","00009 13:46:17",    UNK,    UNK,    UNK,"     UNK", 274.24,   1.10,   0.51,"    1111", 257.85,"111XX001", 259.04,"111XX111", 257.85,"   111XX0011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.10,   2.00,    0.00,   NULL,"     0X1","2L", 708.24,   2.70,"      11"
 398294251,"00009M13:11:46.902","00009 13:46:18",    UNK,    UNK,    UNK,"     UNK", 277.28,   1.14,   0.52,"    1111", 257.81,"111XX001", 258.87,"111XX111", 257.81,"   111XX0011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.09,   2.00,    0.00,   NULL,"     0X1","2L", 708.06,   2.70,"      11"
 398294252,"00009M13:11:47.876","00009 13:46:19",    UNK,    UNK,    UNK,"     UNK", 276.32,   1.13,   0.52,"    1111", 257.79,"111XX001", 258.70,"111XX111", 257.79,"   111XX0011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.10,   2.00,    0.00,   NULL,"     0X1","2L", 708.13,   2.70,"      11"
 398294253,"00009M13:11:48.849","00009 13:46:20",    UNK,    UNK,    UNK,"     UNK", 273.83,   1.10,   0.51,"    1111", 257.77,"111XX001", 258.52,"111XX111", 257.77,"   111XX0011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.10,   2.00,    0.00,   NULL,"     0X1","2L", 708.09,   2.70,"      11"
 398294254,"00009M13:11:49.822","00009 13:46:21",    UNK,    UNK,    UNK,"     UNK", 277.78,   1.15,   0.52,"    1111", 257.76,"111XX001", 258.34,"111XX111", 257.76,"   111XX0011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.10,   2.00,    0.00,   NULL,"     0X1","2L", 708.13,   2.70,"      11"
 398294255,"00009M13:11:50.795","00009 13:46:22",    UNK,    UNK,    UNK,"     UNK", 273.44,   1.10,   0.51,"    1111", 257.75,"111XX001", 258.17,"111XX111", 257.75,"   111XX0011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.10,   2.00,    0.00,   NULL,"     0X1","2L", 708.06,   2.70,"      11"
 398294256,"00009M13:11:51.769","00009 13:46:23",    UNK,    UNK,    UNK,"     UNK", 275.28,   1.12,   0.51,"    1111", 257.75,"111XX001", 258.01,"111XX111", 257.75,"   111XX0011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.10,   2.00,    0.00,   NULL,"     0X1","2L", 708.16,   2.70,"      11"
 398294257,"00009M13:11:52.742","00009 13:46:24",    UNK,    UNK,    UNK,"     UNK", 276.63,   1.13,   0.52,"    1111", 257.74,"111XX001", 257.85,"111XX111", 257.74,"   111XX0011",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.10,   2.00,    0.00,   NULL,"     0X1","2L", 708.15,   2.70,"      11"
 398294258,"00009M13:11:53.715","00009 13:46:25",    UNK,    UNK,    UNK,"     UNK", 276.55,   1.13,   0.52,"    1111", 257.73,"111XX001", 257.70,"111XX111", 257.70,"   111XX1101",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.11,   2.00,    0.00,   NULL,"     0X1","2L", 708.12,   2.70,"      11"
 398294259,"00009M13:11:54.688","00009 13:46:26",    UNK,    UNK,    UNK,"     UNK", 274.92,   1.11,   0.51,"    1111", 257.71,"111XX001", 257.55,"111XX111", 257.55,"   111XX1101",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.10,   2.00,    0.00,   NULL,"     0X1","2L", 708.08,   2.70,"      11"
 398294260,"00009M13:11:55.662","00009 13:46:27",    UNK,    UNK,    UNK,"     UNK", 276.42,   1.13,   0.52,"    1111", 257.69,"111XX001", 257.42,"111XX111", 257.42,"   111XX1101",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.11,   2.00,    0.00,   NULL,"     0X1","2L", 708.03,   2.70,"      11"
 398294261,"00009M13:11:56.635","00009 13:46:28",    UNK,    UNK,    UNK,"     UNK", 274.33,   1.10,   0.51,"    1111", 257.67,"111XX001", 257.30,"111XX111", 257.30,"   111XX1101",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.11,   2.00,    0.00,   NULL,"     0X1","2L", 708.07,   2.70,"      11"
 398294262,"00009M13:11:57.608","00009 13:46:29",    UNK,    UNK,    UNK,"     UNK", 278.66,   1.15,   0.53,"    1111", 257.64,"111XX001", 257.18,"111XX111", 257.18,"   111XX1101",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.11,   2.00,    0.00,   NULL,"     0X1","2L", 708.15,   2.70,"      11"
 398294263,"00009M13:11:58.581","00009 13:46:30",    UNK,    UNK,    UNK,"     UNK", 276.37,   1.13,   0.52,"    1111", 257.62,"111XX001", 257.08,"111XX111", 257.08,"   111XX1101",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.11,   2.00,    0.00,   NULL,"     0X1","2L", 708.11,   2.70,"      11"
 398294264,"00009M13:11:59.555","00009 13:46:31",    UNK,    UNK,    UNK,"     UNK", 274.65,   1.10,   0.51,"    1111", 257.58,"111XX001", 256.98,"111XX111", 256.98,"   111XX1101",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.11,   2.00,    0.00,   NULL,"     0X1","2L", 708.10,   2.70,"      11"
 398294265,"00009M13:12:00.528","00009 13:46:32",    UNK,    UNK,    UNK,"     UNK", 276.41,   1.13,   0.52,"    1111", 257.55,"111XX001", 256.89,"111XX111", 256.89,"   111XX1101",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.11,   2.00,    0.00,   NULL,"     0X1","2L", 708.10,   2.70,"      11"
 398294266,"00009M13:12:01.501","00009 13:46:33",    UNK,    UNK,    UNK,"     UNK", 277.62,   1.14,   0.52,"    1111", 257.52,"111XX001", 256.81,"111XX111", 256.81,"   111XX1101",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.11,   2.00,    0.00,   NULL,"     0X1","2L", 708.06,   2.70,"      11"
 398294267,"00009M13:12:02.474","00009 13:46:34",    UNK,    UNK,    UNK,"     UNK", 275.39,   1.11,   0.51,"    1111", 257.48,"111XX001", 256.74,"111XX111", 256.74,"   111XX1101",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.11,   2.00,    0.00,   NULL,"     0X1","2L", 708.19,   2.70,"      11"
 398294268,"00009M13:12:03.448","00009 13:46:35",    UNK,    UNK,    UNK,"     UNK", 276.71,   1.13,   0.52,"    1111", 257.45,"111XX001", 256.68,"111XX111", 256.68,"   111XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.12,   2.00,    0.00,   NULL,"     0X1","2L", 708.10,   2.70,"      11"
 398294269,"00009M13:12:04.421","00009 13:46:36",    UNK,    UNK,    UNK,"     UNK", 275.82,   1.12,   0.52,"    1111", 257.41,"111XX001", 256.63,"111XX111", 256.63,"   111XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.11,   2.00,    0.00,   NULL,"     0X1","2L", 708.05,   2.70,"      11"
 398294270,"00009M13:12:05.394","00009 13:46:37",    UNK,    UNK,    UNK,"     UNK", 274.73,   1.11,   0.51,"    1111", 257.37,"111XX001", 256.59,"111XX111", 256.59,"   111XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.12,   2.00,    0.00,   NULL,"     0X1","2L", 708.09,   2.70,"      11"
 398294271,"00009M13:12:06.367","00009 13:46:38",    UNK,    UNK,    UNK,"     UNK", 275.63,   1.12,   0.52,"    1111", 257.33,"111XX001", 256.56,"111XX111", 256.56,"   111XX1111",    UNK,    UNK,    UNK,    UNK,    UNK,    UNK,  10.00,  10.00,  10.00,  10.00,  10.00,  10.00,"     UNK",   0.00, 259.10,   2.00,    0.00,   NULL,"     0X1","2L", 708.20,   2.70,"      11"
