 398423027,"00011M00:00:38.572","00011 00:35:23",   1.00                                                                                              
 398423145,"00011M00:02:33.416","00011 00:37:18",  46.43, 165.17,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423146,"00011M00:02:34.390","00011 00:37:19",  46.43, 165.16,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423147,"00011M00:02:35.363","00011 00:37:20",  46.42, 165.16,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423148,"00011M00:02:36.336","00011 00:37:21",  46.41, 165.16,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423149,"00011M00:02:37.309","00011 00:37:22",  46.41, 165.15,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423150,"00011M00:02:38.283","00011 00:37:23",  46.40, 165.15,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423151,"00011M00:02:39.256","00011 00:37:24",  46.40, 165.14,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423152,"00011M00:02:40.229","00011 00:37:25",  46.39, 165.14,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423153,"00011M00:02:41.202","00011 00:37:26",  46.38, 165.14,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423154,"00011M00:02:42.176","00011 00:37:27",  46.38, 165.13,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423155,"00011M00:02:43.149","00011 00:37:28",  46.37, 165.13,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423156,"00011M00:02:44.122","00011 00:37:29",  46.36, 165.13,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423157,"00011M00:02:45.095","00011 00:37:30",  46.36, 165.12,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423158,"00011M00:02:46.069","00011 00:37:31",  46.35, 165.12,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423159,"00011M00:02:47.042","00011 00:37:32",  46.35, 165.11,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423160,"00011M00:02:48.015","00011 00:37:33",  46.34, 165.11,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423161,"00011M00:02:48.988","00011 00:37:34",  46.33, 165.11,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423162,"00011M00:02:49.962","00011 00:37:35",  46.33, 165.10,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423163,"00011M00:02:50.935","00011 00:37:36",  46.32, 165.10,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423164,"00011M00:02:51.908","00011 00:37:36",  46.31, 165.10,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423165,"00011M00:02:52.881","00011 00:37:37",  46.31, 165.09,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423166,"00011M00:02:53.855","00011 00:37:38",  46.30, 165.09,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423167,"00011M00:02:54.828","00011 00:37:39",  46.30, 165.09,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423168,"00011M00:02:55.801","00011 00:37:40",  46.29, 165.08,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423169,"00011M00:02:56.774","00011 00:37:41",  46.28, 165.08,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423170,"00011M00:02:57.748","00011 00:37:42",  46.28, 165.07,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423171,"00011M00:02:58.721","00011 00:37:43",  46.27, 165.07,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423172,"00011M00:02:59.694","00011 00:37:44",  46.27, 165.07,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423173,"00011M00:03:00.667","00011 00:37:45",  46.26, 165.06,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423174,"00011M00:03:01.641","00011 00:37:46",  46.25, 165.06,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423175,"00011M00:03:02.614","00011 00:37:47",  46.25, 165.06,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423176,"00011M00:03:03.587","00011 00:37:48",  46.24, 165.05,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423177,"00011M00:03:04.560","00011 00:37:49",  46.23, 165.05,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423178,"00011M00:03:05.534","00011 00:37:50",  46.23, 165.05,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423179,"00011M00:03:06.507","00011 00:37:51",  46.22, 165.04,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423180,"00011M00:03:07.480","00011 00:37:52",  46.22, 165.04,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423181,"00011M00:03:08.453","00011 00:37:53",  46.21, 165.03,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423182,"00011M00:03:09.427","00011 00:37:54",  46.20, 165.03,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423183,"00011M00:03:10.400","00011 00:37:55",  46.20, 165.03,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423184,"00011M00:03:11.373","00011 00:37:56",  46.19, 165.02,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423185,"00011M00:03:12.346","00011 00:37:57",  46.18, 165.02,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423186,"00011M00:03:13.320","00011 00:37:58",  46.18, 165.02,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423187,"00011M00:03:14.293","00011 00:37:59",  46.17, 165.01,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423188,"00011M00:03:15.266","00011 00:38:00",  46.17, 165.01,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423189,"00011M00:03:16.239","00011 00:38:01",  46.16, 165.00,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423190,"00011M00:03:17.213","00011 00:38:02",  46.15, 165.00,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423191,"00011M00:03:18.186","00011 00:38:03",  46.15, 165.00,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423192,"00011M00:03:19.159","00011 00:38:04",  46.14, 164.99,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423193,"00011M00:03:20.132","00011 00:38:05",  46.14, 164.99,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423194,"00011M00:03:21.106","00011 00:38:06",  46.13, 164.99,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423195,"00011M00:03:22.079","00011 00:38:07",  46.12, 164.98,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
 398423196,"00011M00:03:23.052","00011 00:38:08",  46.12, 164.98,     0.00,     0.00,     0.00,   0.00,  -3.62, 111.52,  -2.42,-179.00,  43.00,"1","0"
